Step, Time, Epot, Ekin, Etot
9890, 395.600000, -593047.864356, 5765.827460, -587282.036896
9891, 395.640000, -593635.648539, 5790.774523, -587844.874016
9892, 395.680000, -594435.353287, 5805.466655, -588629.886632
9893, 395.720000, -593793.369719, 5814.183323, -587979.186395
9894, 395.760000, -591402.932357, 5811.228208, -585591.704149
9895, 395.800000, -591730.237642, 5831.900764, -585898.336877
9896, 395.840000, -592693.765789, 5833.402202, -586860.363587
9897, 395.880000, -592866.519834, 5820.080688, -587046.439146
9898, 395.920000, -591659.141179, 5822.606981, -585836.534198
9899, 395.960000, -593231.300161, 5840.608633, -587390.691528
9900, 396.000000, -593249.376122, 5848.611544, -587400.764577
9901, 396.040000, -594423.267045, 5849.638272, -588573.628773
9902, 396.080000, -593531.956142, 5823.226659, -587708.729483
9903, 396.120000, -594156.535778, 5748.430553, -588408.105224
9904, 396.160000, -591661.750060, 5714.368195, -585947.381865
9905, 396.200000, -592609.513234, 5763.706126, -586845.807108
9906, 396.240000, -591041.139014, 5795.524575, -585245.614439
9907, 396.280000, -592019.681460, 5763.343298, -586256.338162
9908, 396.320000, -592651.849583, 5702.450380, -586949.399203
9909, 396.360000, -591219.979976, 5688.356469, -585531.623507
9910, 396.400000, -591472.949963, 5698.202868, -585774.747096
9911, 396.440000, -593920.768650, 5733.548481, -588187.220168
9912, 396.480000, -593958.378535, 5730.636889, -588227.741646
9913, 396.520000, -593125.086855, 5681.266192, -587443.820663
9914, 396.560000, -592546.571163, 5665.950436, -586880.620727
9915, 396.600000, -590250.839313, 5705.827551, -584545.011762
9916, 396.640000, -592072.190268, 5777.191685, -586294.998583
9917, 396.680000, -592626.917083, 5783.204724, -586843.712360
9918, 396.720000, -592599.607807, 5751.193977, -586848.413830
9919, 396.760000, -592482.108324, 5763.860761, -586718.247563
9920, 396.800000, -591157.661944, 5807.367632, -585350.294311
9921, 396.840000, -590838.946558, 5893.461844, -584945.484713
9922, 396.880000, -590538.274956, 5914.807918, -584623.467038
9923, 396.920000, -590257.301821, 5879.372419, -584377.929401
9924, 396.960000, -590798.194250, 5862.806295, -584935.387955
9925, 397.000000, -591918.289483, 5845.238683, -586073.050800
9926, 397.040000, -590061.912265, 5862.555891, -584199.356374
9927, 397.080000, -591466.859096, 5875.767406, -585591.091690
9928, 397.120000, -593815.465302, 5866.258743, -587949.206559
9929, 397.160000, -591982.995416, 5810.626072, -586172.369344
9930, 397.200000, -591429.087955, 5775.791687, -585653.296268
9931, 397.240000, -587880.384821, 5756.713212, -582123.671609
9932, 397.280000, -587699.859218, 5748.103936, -581951.755282
9933, 397.320000, -591132.937363, 5760.602187, -585372.335175
9934, 397.360000, -590049.100466, 5782.763372, -584266.337094
9935, 397.400000, -588878.343322, 5796.451150, -583081.892172
9936, 397.440000, -590490.778665, 5806.442541, -584684.336124
9937, 397.480000, -590217.361954, 5799.518547, -584417.843407
9938, 397.520000, -589542.585285, 5808.609531, -583733.975753
9939, 397.560000, -589810.043456, 5846.836052, -583963.207404
9940, 397.600000, -590454.197248, 5849.649658, -584604.547590
9941, 397.640000, -590879.621447, 5897.829605, -584981.791843
9942, 397.680000, -591392.087789, 5931.865925, -585460.221864
9943, 397.720000, -591583.181246, 5895.919631, -585687.261615
9944, 397.760000, -590667.228847, 5861.356316, -584805.872531
9945, 397.800000, -593088.160913, 5856.796441, -587231.364472
9946, 397.840000, -591395.160203, 5864.795848, -585530.364354
9947, 397.880000, -590741.522831, 5815.910657, -584925.612175
9948, 397.920000, -590510.753144, 5761.734199, -584749.018945
9949, 397.960000, -592449.047659, 5759.190535, -586689.857125
9950, 398.000000, -591306.509875, 5805.299667, -585501.210209
9951, 398.040000, -590030.297327, 5880.351674, -584149.945653
9952, 398.080000, -590380.694389, 5885.754723, -584494.939666
9953, 398.120000, -589457.385782, 5912.354430, -583545.031351
9954, 398.160000, -590090.440637, 5906.106279, -584184.334358
9955, 398.200000, -589021.586441, 5849.412686, -583172.173755
9956, 398.240000, -589970.957750, 5858.049045, -584112.908705
9957, 398.280000, -592411.611364, 5949.869831, -586461.741533
9958, 398.320000, -593993.620966, 5944.343574, -588049.277392
9959, 398.360000, -595416.072822, 5863.680249, -589552.392572
9960, 398.400000, -594422.373941, 5791.144236, -588631.229704
9961, 398.440000, -593627.761990, 5723.306114, -587904.455876
9962, 398.480000, -591308.418851, 5730.733944, -585577.684906
9963, 398.520000, -590940.095165, 5772.451696, -585167.643470
9964, 398.560000, -589910.357852, 5796.348563, -584114.009290
9965, 398.600000, -589408.653383, 5817.049561, -583591.603822
9966, 398.640000, -589206.713739, 5817.066495, -583389.647243
9967, 398.680000, -588561.136556, 5825.911411, -582735.225145
9968, 398.720000, -589885.395239, 5837.017139, -584048.378101
9969, 398.760000, -588263.338061, 5837.453018, -582425.885042
9970, 398.800000, -588447.282807, 5825.679058, -582621.603749
9971, 398.840000, -586020.917614, 5845.301476, -580175.616138
9972, 398.880000, -588140.041637, 5874.964691, -582265.076946
9973, 398.920000, -588098.421788, 5856.030424, -582242.391364
9974, 398.960000, -587838.165675, 5786.349161, -582051.816514
9975, 399.000000, -588781.611880, 5744.471607, -583037.140274
9976, 399.040000, -588588.140010, 5761.204237, -582826.935772
9977, 399.080000, -588864.869173, 5810.781337, -583054.087835
9978, 399.120000, -590507.114879, 5852.316246, -584654.798633
9979, 399.160000, -589919.538274, 5880.029263, -584039.509011
9980, 399.200000, -589046.430839, 5916.245108, -583130.185731
9981, 399.240000, -589296.174957, 5896.836747, -583399.338210
9982, 399.280000, -588392.475447, 5858.260190, -582534.215257
9983, 399.320000, -587723.310407, 5841.526691, -581881.783716
9984, 399.360000, -589190.511712, 5814.847176, -583375.664536
9985, 399.400000, -588991.323874, 5804.866748, -583186.457126
9986, 399.440000, -588057.804407, 5814.157713, -582243.646695
9987, 399.480000, -588766.208347, 5824.083463, -582942.124883
9988, 399.520000, -588344.952129, 5844.887246, -582500.064883
9989, 399.560000, -591399.193025, 5894.568978, -585504.624046
9990, 399.600000, -591331.044374, 5876.561071, -585454.483303
9991, 399.640000, -587992.038033, 5824.849657, -582167.188376
9992, 399.680000, -589420.709038, 5862.577515, -583558.131523
9993, 399.720000, -589402.960478, 5896.567275, -583506.393204
9994, 399.760000, -589704.464441, 5901.989002, -583802.475439
9995, 399.800000, -589929.983247, 5933.175743, -583996.807504
9996, 399.840000, -589319.418763, 5923.754809, -583395.663954
9997, 399.880000, -588296.225050, 5898.600886, -582397.624164
9998, 399.920000, -585374.502166, 5853.906930, -579520.595235
9999, 399.960000, -585602.443359, 5814.400981, -579788.042379
10000, 400.000000, -588138.844313, 5826.625051, -582312.219262
10001, 400.040000, -588162.713278, 5820.558495, -582342.154783
10002, 400.080000, -588217.766061, 5841.953406, -582375.812655
10003, 400.120000, -588890.393276, 5876.281661, -583014.111615
10004, 400.160000, -590314.329783, 5885.402455, -584428.927328
10005, 400.200000, -590650.748539, 5870.897684, -584779.850855
10006, 400.240000, -590949.611616, 5865.184562, -585084.427053
10007, 400.280000, -590064.768636, 5886.563341, -584178.205295
10008, 400.320000, -589815.969720, 5897.241894, -583918.727827
10009, 400.360000, -588155.673883, 5896.038374, -582259.635509
10010, 400.400000, -587839.732780, 5850.735356, -581988.997424
10011, 400.440000, -586841.956754, 5775.638091, -581066.318664
10012, 400.480000, -589058.986297, 5732.409974, -583326.576323
10013, 400.520000, -589655.753916, 5753.716605, -583902.037311
10014, 400.560000, -590317.897599, 5801.928042, -584515.969556
10015, 400.600000, -588881.463991, 5822.691462, -583058.772528
10016, 400.640000, -589155.894025, 5763.736379, -583392.157646
10017, 400.680000, -588409.706282, 5773.723693, -582635.982589
10018, 400.720000, -587372.017536, 5812.126273, -581559.891262
10019, 400.760000, -588859.160631, 5835.660796, -583023.499835
10020, 400.800000, -592041.782967, 5848.970519, -586192.812448
10021, 400.840000, -590876.526442, 5848.759149, -585027.767294
10022, 400.880000, -591734.465190, 5822.717740, -585911.747450
10023, 400.920000, -591110.115979, 5867.392870, -585242.723110
10024, 400.960000, -590635.770129, 5892.095413, -584743.674717
10025, 401.000000, -589747.569050, 5854.230996, -583893.338054
10026, 401.040000, -590580.147956, 5851.112727, -584729.035230
10027, 401.080000, -592322.384712, 5874.867725, -586447.516987
10028, 401.120000, -592863.107338, 5868.363513, -586994.743825
10029, 401.160000, -591676.943151, 5833.283362, -585843.659790
10030, 401.200000, -592916.588039, 5833.615002, -587082.973037
10031, 401.240000, -591577.278747, 5894.890377, -585682.388369
10032, 401.280000, -590510.531304, 5907.848365, -584602.682939
10033, 401.320000, -589001.030437, 5861.947365, -583139.083071
10034, 401.360000, -589754.428863, 5814.982196, -583939.446667
10035, 401.400000, -591224.044813, 5806.974206, -585417.070607
10036, 401.440000, -591461.585588, 5810.841788, -585650.743800
10037, 401.480000, -590096.171767, 5833.779084, -584262.392683
10038, 401.520000, -590115.488075, 5833.285347, -584282.202728
10039, 401.560000, -590526.347866, 5866.959538, -584659.388328
10040, 401.600000, -590784.067497, 5897.525418, -584886.542079
10041, 401.640000, -590049.977729, 5891.030102, -584158.947628
10042, 401.680000, -590136.631873, 5906.382875, -584230.248998
10043, 401.720000, -589976.254478, 5919.850839, -584056.403639
10044, 401.760000, -590628.319852, 5909.398850, -584718.921002
10045, 401.800000, -589589.183011, 5874.570099, -583714.612912
10046, 401.840000, -591534.406715, 5824.687762, -585709.718952
10047, 401.880000, -589215.030619, 5809.847179, -583405.183440
10048, 401.920000, -589490.540557, 5835.140555, -583655.400003
10049, 401.960000, -591544.659681, 5858.540673, -585686.119009
10050, 402.000000, -591442.736176, 5865.170208, -585577.565969
10051, 402.040000, -590231.725135, 5837.313393, -584394.411742
10052, 402.080000, -589353.872410, 5797.922759, -583555.949651
10053, 402.120000, -589984.793133, 5757.316959, -584227.476173
10054, 402.160000, -591598.470830, 5743.291354, -585855.179476
10055, 402.200000, -591696.489614, 5748.687467, -585947.802148
10056, 402.240000, -591194.638219, 5780.319522, -585414.318697
10057, 402.280000, -592277.388913, 5779.558150, -586497.830763
10058, 402.320000, -591762.477449, 5727.296793, -586035.180656
10059, 402.360000, -590551.760052, 5710.936483, -584840.823569
10060, 402.400000, -592177.632764, 5771.380341, -586406.252423
10061, 402.440000, -591035.655769, 5849.958276, -585185.697493
10062, 402.480000, -590922.487233, 5883.077619, -585039.409614
10063, 402.520000, -588948.219674, 5880.197275, -583068.022400
10064, 402.560000, -590981.742013, 5897.754113, -585083.987900
10065, 402.600000, -592612.802769, 5907.289566, -586705.513203
10066, 402.640000, -590114.356981, 5877.454672, -584236.902309
10067, 402.680000, -589639.100898, 5832.975197, -583806.125702
10068, 402.720000, -591636.088822, 5790.153520, -585845.935302
10069, 402.760000, -589276.267030, 5762.245215, -583514.021815
10070, 402.800000, -591460.765815, 5791.093406, -585669.672408
10071, 402.840000, -592271.513933, 5793.422130, -586478.091804
10072, 402.880000, -592518.062730, 5751.289071, -586766.773659
10073, 402.920000, -593759.884434, 5708.854373, -588051.030061
10074, 402.960000, -594232.312454, 5736.137908, -588496.174546
10075, 403.000000, -593926.149762, 5770.655978, -588155.493784
10076, 403.040000, -593668.898511, 5802.031127, -587866.867384
10077, 403.080000, -590944.142140, 5827.443121, -585116.699019
10078, 403.120000, -590847.329781, 5791.192327, -585056.137454
10079, 403.160000, -591890.444100, 5724.929922, -586165.514179
10080, 403.200000, -592235.309880, 5767.332420, -586467.977460
10081, 403.240000, -590907.619404, 5835.598973, -585072.020431
10082, 403.280000, -589809.995964, 5824.553281, -583985.442684
10083, 403.320000, -590475.676944, 5794.242474, -584681.434470
10084, 403.360000, -591825.226583, 5792.255223, -586032.971360
10085, 403.400000, -591956.538440, 5817.913885, -586138.624554
10086, 403.440000, -592376.844262, 5882.429650, -586494.414612
10087, 403.480000, -591365.419778, 5877.492838, -585487.926940
10088, 403.520000, -591736.730388, 5842.780653, -585893.949735
10089, 403.560000, -591559.534253, 5832.232343, -585727.301910
10090, 403.600000, -591728.502530, 5843.403209, -585885.099321
10091, 403.640000, -590590.023911, 5895.449433, -584694.574477
10092, 403.680000, -591342.487492, 5962.263225, -585380.224267
10093, 403.720000, -590010.033731, 5966.689354, -584043.344377
10094, 403.760000, -590930.214944, 5942.493130, -584987.721814
10095, 403.800000, -591815.988474, 5937.223556, -585878.764918
10096, 403.840000, -592400.325707, 5883.350619, -586516.975089
10097, 403.880000, -591714.251650, 5814.441318, -585899.810332
10098, 403.920000, -590654.149848, 5798.407448, -584855.742400
10099, 403.960000, -591167.503714, 5838.298496, -585329.205218
10100, 404.000000, -590655.198840, 5860.288149, -584794.910691
10101, 404.040000, -590845.421212, 5795.407536, -585050.013676
10102, 404.080000, -587876.929254, 5724.887531, -582152.041723
10103, 404.120000, -591337.774348, 5775.776619, -585561.997729
10104, 404.160000, -591513.546492, 5837.700774, -585675.845718
10105, 404.200000, -593037.882114, 5857.199187, -587180.682927
10106, 404.240000, -592164.175842, 5832.923152, -586331.252690
10107, 404.280000, -593133.118123, 5833.956617, -587299.161506
10108, 404.320000, -594000.965195, 5871.172078, -588129.793118
10109, 404.360000, -596921.733216, 5863.451999, -591058.281217
10110, 404.400000, -595799.825452, 5839.370088, -589960.455364
10111, 404.440000, -595284.210804, 5812.973180, -589471.237624
10112, 404.480000, -592116.618512, 5813.319100, -586303.299412
10113, 404.520000, -590501.196689, 5870.770998, -584630.425690
10114, 404.560000, -591607.585152, 5936.944288, -585670.640864
10115, 404.600000, -592749.503750, 5985.988742, -586763.515008
10116, 404.640000, -592777.531928, 5985.562900, -586791.969027
10117, 404.680000, -590596.427878, 5983.758799, -584612.669079
10118, 404.720000, -591558.702211, 6023.525164, -585535.177047
10119, 404.760000, -590510.993938, 6035.851827, -584475.142111
10120, 404.800000, -592122.253549, 6008.129629, -586114.123919
10121, 404.840000, -592583.726825, 5945.110270, -586638.616556
10122, 404.880000, -591452.327117, 5875.989913, -585576.337204
10123, 404.920000, -590388.970391, 5854.735968, -584534.234423
10124, 404.960000, -592005.981209, 5914.930422, -586091.050787
10125, 405.000000, -592260.204027, 5994.822461, -586265.381566
10126, 405.040000, -593190.648786, 6021.360389, -587169.288397
10127, 405.080000, -590111.882733, 5990.038008, -584121.844725
10128, 405.120000, -590764.807322, 5947.749902, -584817.057420
10129, 405.160000, -589633.646055, 5916.439195, -583717.206860
10130, 405.200000, -590583.375329, 5928.555998, -584654.819331
10131, 405.240000, -592111.849862, 5944.672579, -586167.177282
10132, 405.280000, -591291.211527, 5958.523908, -585332.687619
10133, 405.320000, -588064.995028, 5919.527091, -582145.467937
10134, 405.360000, -589511.661612, 5910.850391, -583600.811221
10135, 405.400000, -588180.227473, 5915.322793, -582264.904679
10136, 405.440000, -590029.320552, 5821.897117, -584207.423434
10137, 405.480000, -591145.929965, 5757.728967, -585388.200998
10138, 405.520000, -591228.383177, 5762.638467, -585465.744710
10139, 405.560000, -591965.937987, 5773.200455, -586192.737532
10140, 405.600000, -592056.233938, 5742.149923, -586314.084015
10141, 405.640000, -591144.096192, 5756.362393, -585387.733799
10142, 405.680000, -593337.823271, 5837.626495, -587500.196776
10143, 405.720000, -595241.704928, 5829.510778, -589412.194149
10144, 405.760000, -593886.300925, 5791.554069, -588094.746856
10145, 405.800000, -592752.796374, 5738.003739, -587014.792635
10146, 405.840000, -594882.838302, 5724.448829, -589158.389473
10147, 405.880000, -593918.006285, 5796.090280, -588121.916006
